Target Name	E-value
F7UWL3_EEGSY	1000000.0
A0A2K2U9X6_9ACTN	1000000.0
R6I3U9_9ACTN	1000000.0
U2VD49_9ACTN	1000000.0
A0A1Y4G2J4_9ACTN	1000000.0
F2NB82_CORGP	1000000.0
R5FLM1_9ACTN	1000000.0
E1QW44_OLSUV	1000000.0
R7D1C6_9ACTN	1000000.0
A0A133YY65_9ACTN	1000000.0
U2U1P0_9ACTN	315.61978875644445
R7I2K1_9CLOT	217.25963731050575
A0A1P8Q111_9LACO	191.20760831050174
A0A0R2HM97_9FIRM	189.25963731050575
R7GMQ9_9FIRM	188.76955107862173
A0A0H4LAX2_9LACO	183.5528419686578
H3NFH0_9LACT	181.6382721639824
A0A1L8SVK0_9ENTE	178.95860731484177
R7N9S8_9FIRM	178.6575773191778
A0A1I6SZS7_9BACI	174.82390874094432
A0A1J0A4R8_9ENTE	173.92081875395237
A0A143X9R5_9ACTN	172.6575773191778
A0A1I0EHL5_9FIRM	171.95860731484177
A0A1X6WKP1_9ENTE	170.3098039199715
A0A1R4JY54_9SPHI	170.11350927482752
A0A1Q8RF43_9STRE	169.95860731484177
CAS9_STRMU	167.4814860601221
A0A0R2HIR8_9LACT	167.0705810742857
A0A0R2HIR8_9LACT	167.0705810742857
R5SXF4_9CLOT	166.6382721639824
G5JVJ9_9STRE	166.4202164033832
R3WHR8_9ENTE	166.2757241303992
A0A1Q2D5C5_9ENTE	165.29242982390207
R5MT23_9MOLU	165.0
A0A0R1W1T1_9LACO	164.15490195998575
R7KBA0_9CLOT	163.26760624017703
J9W3C2_LACBU	162.92081875395237
A0A1L8RHH1_9ENTE	162.08092190762392
W9EE99_9LACO	161.6777807052661
W9EE99_9LACO	161.6777807052661
F9HIG7_9STRE	160.6575773191778
R6ET93_9FIRM	160.6197887582884
D4J3S7_9FIRM	160.431798275933
I7L6U4_9LACO	160.38721614328026
E0NI75_PEDAC	160.2441251443275
A0A139NKI7_9STRE	160.20760831050174
A0A242K0X1_9ENTE	160.1079053973095
R9MHT9_9FIRM	160.1079053973095
A0A095XEU7_9FIRM	160.0
A0A179EQS1_ENTTH	159.85387196432177
B5CL59_9FIRM	159.82390874094432
A0A1E8GQ60_9LACT	159.60205999132796
A0A0J5P9G6_9LACT	159.3767507096021
A0A0J5P9G6_9LACT	159.3767507096021
A0A0R2I8Q5_9LACO	159.3665315444204
A0A172Q7S3_9STRE	159.06048074738138
A0A0R2FVI8_9LACT	158.7447274948967
A0A0R1TV35_9LACO	158.6382721639824
E6LI02_9ENTE	158.568636235841
R5YGP2_9FIRM	158.46852108295775
A0A0R1S2S1_9LACO	158.11350927482752
Q8E042_STRA5	157.95860731484177
A0A0R2HZC9_9LACO	157.85387196432177
A0A1I1T9Q3_9LACO	157.50863830616572
A0A1G5VTW4_9FIRM	157.2839966563652
A0A1Q8EAV4_9STRE	157.26760624017703
A0A0D0YUU5_9LACO	157.0
A0A0R1WWN2_9LACO	156.6777807052661
A0A0R2JSC5_9LACO	156.431798275933
D6GRK4_FILAD	155.6197887582884
A0A0R2DGS6_9LACO	155.20760831050174
A0A0R2DGS6_9LACO	155.20760831050174
R5Z6B4_9FIRM	155.00877392430752
R6P3Z6_9FIRM	154.95860731484177
R6P3Z6_9FIRM	154.95860731484177
M4YX12_STREQ	154.6575773191778
A0A1M4Z2G1_9FIRM	154.3665315444204
C2D302_LACBR	154.3279021420643
G2KVM6_LACSM	154.23657200643706
V5XLV7_ENTMU	154.0
A0A2A4DVN9_ENTHR	153.79588001734407
A0A0R1RRH5_9LACO	153.72124639904717
I6T669_ENTHA	153.6777807052661
W3Y2C1_9FIRM	152.6777807052661
A0A1G9IV55_9CLOT	152.2518119729938
A0A2S2JKP0_9LACO	152.16115090926274
A0A2S2JKP0_9LACO	152.16115090926274
A0A0R1S4R8_9LACO	152.06048074738138
G5KAN2_9STRE	151.95860731484177
A0A0R2DLB6_9LACO	151.85387196432177
A0A1L8WQK4_9ENTE	151.85387196432177
A0A089Y508_9LACO	151.85387196432177
A0A0R1RFJ4_9LACO	151.79588001734407
Q73QW6_TREDE	151.58502665202917
Q73QW6_TREDE	151.58502665202917
A0A1G6A5G6_9STRE	151.3665315444204
R9LW52_9FIRM	151.30102999566398
R6U7U5_9CLOT	151.17392519729918
R6U7U5_9CLOT	151.17392519729918
J0DFD8_9BIFI	150.7447274948967
A0A0E4H4H8_9STRE	150.3565473235138
V4Q7N5_STRIN	150.04575749056067
A0A0R1K630_9LACO	149.95860731484177
E7MR72_9FIRM	149.23657200643706
E7MR72_9FIRM	149.23657200643706
A0A0R1MNC7_9LACO	148.79588001734407
A0A0R1MNC7_9LACO	148.79588001734407
C5NZ04_9BACL	148.45593195564973
R6ZAM8_9CLOT	148.11350927482752
A0A261F7M3_9BIFI	147.95860731484177
A0A261F7M3_9BIFI	147.95860731484177
R5J5B2_9FIRM	147.82390874094432
A0A062XBE5_9LACO	147.69897000433602
Q7P7J1_FUSNV	147.431798275933
A0A0P6SHS4_9STRE	147.13076828026902
J9YH95_LEUGJ	146.6382721639824
R5RU71_9CLOT	146.45593195564973
A0A1I1D643_9FIRM	146.3665315444204
A0A1I1D643_9FIRM	146.3665315444204
X0QNI0_9LACO	146.2518119729938
X0QNI0_9LACO	146.2518119729938
A0A1E5KUU0_9ENTE	146.0268721464003
A0A1E5KUU0_9ENTE	146.0268721464003
W1U735_9FIRM	145.5528419686578
A0A095ZV18_9FIRM	145.52287874528034
A0A0R2DR00_9LACO	145.0
S1NSG8_9ENTE	144.26760624017703
A0A0R2DIR3_9LACO	144.20760831050174
A0A081BKX9_9LACO	143.5528419686578
A0A1Y4MYU4_9FIRM	143.08618614761627
R5N3I1_9FIRM	142.92081875395237
R5N3I1_9FIRM	142.92081875395237
A0A1H3WUW7_9FIRM	142.82390874094432
A0A2P8R3D8_9PROT	142.69897000433602
B0RZQ7_FINM2	142.60205999132796
F9MP31_9FIRM	142.38721614328026
A0A0R1RHH9_9LACO	141.95860731484177
A0A0R2KGU9_9LACO	141.79588001734407
H3NQF8_9FIRM	141.76955107862173
A0A1Q6TH32_9FIRM	141.45593195564973
A0A1Q6TH32_9FIRM	141.45593195564973
E0NJ84_9FIRM	141.431798275933
R5BQB0_9FIRM	141.03621217265444
A0A0R2AFH9_9LACO	140.85387196432177
A0A0B4S2L0_9FIRM	140.85387196432177
A0A0B4S2L0_9FIRM	140.85387196432177
A0A017H668_9FUSO	140.82390874094432
R6QHH1_9FIRM	140.4089353929735
R6QHH1_9FIRM	140.4089353929735
A0A1H3WQM5_9FIRM	140.18708664335713
A0A128ECZ8_9PROT	139.6382721639824
A0A1G8P2U6_9LACT	139.29242982390207
J4KB57_9FIRM	139.18708664335713
A0A0D4CLL6_LACMC	139.1191864077192
A0A0D4CLL6_LACMC	139.1191864077192
Q1WVK1_LACS1	138.6382721639824
A0A133YDF1_9FIRM	138.568636235841
C2CKI6_9FIRM	138.4202164033832
U2SSY7_9FUSO	137.4948500216801
R5GJ26_9FIRM	136.6575773191778
G4Q6A5_ACIIR	136.09151498112135
G4Q6A5_ACIIR	136.09151498112135
G9WGU4_9LACT	135.72124639904717
D7N6R3_9FIRM	135.69897000433602
A0A1H2SUB6_9FIRM	135.6777807052661
A0A0R1KBL5_9LACO	134.76955107862173
A0A2K9P034_9FIRM	134.46852108295775
A0A2K9P034_9FIRM	134.46852108295775
A0A0R2JE56_9LACT	134.45593195564973
A0A1Y3X8W7_9FIRM	134.16749108729377
A0A133ZK65_9FIRM	134.15490195998575
A0A1I1AMI4_9FIRM	133.22914798835785
A0A1I1AMI4_9FIRM	133.22914798835785
A0A1Y4M0G0_9FIRM	132.92081875395237
A0A1Y4M0G0_9FIRM	132.92081875395237
A0A133YSB7_9FIRM	132.58502665202917
A0A133YSB7_9FIRM	132.58502665202917
A0A1Y4MDC8_9FIRM	132.2757241303992
A0A1Y4MDC8_9FIRM	132.2757241303992
A0A1H6QJL3_9FIRM	131.82390874094432
A0A1H6QJL3_9FIRM	131.82390874094432
A0A0R2N0I6_9LACO	131.23657200643706
A0A1T4LEJ3_9ENTE	131.23657200643706
A0A1T4LEJ3_9ENTE	131.23657200643706
A0A1T4LEJ3_9ENTE	131.23657200643706
A0A1T4LEJ3_9ENTE	131.23657200643706
R6XMN7_9FIRM	129.33724216831843
R6XMN7_9FIRM	129.33724216831843
A0A2K3ZAQ9_9STAP	128.45593195564973
W7CGS6_BROTH	126.07058107428571
A0A239U749_9STAP	123.48148606012211
A0A0F4LLE0_9LACO	120.06550154875643
A0A261F7P4_9BIFI	117.58502665202919
A0A0R1SG79_9LACO	115.20065945054642
S0RVL7_9ENTE	111.82390874094432
R5JYM0_9FIRM	111.2839966563652
R5R3T7_9FIRM	110.45593195564973
R5ZG15_9CLOT	108.14874165128093
R5ZG15_9CLOT	108.14874165128093
R5V4T4_9FIRM	106.29242982390207
R7FJU9_9CLOT	105.69897000433602
W7CZE5_9LIST	104.88605664769317
F9N3Y3_9FIRM	98.7447274948967
A0A062XN29_LEUPS	97.20760831050174
A0A0C1M7A0_9LACO	95.76955107862173
A0A0R1U8F5_9LACO	82.92081875395237
A0A0R1U8F5_9LACO	82.92081875395237
T0UXW1_9STRE	80.05551732784983
E7NSW4_TREPH	77.69897000433602
E6MK09_9FIRM	71.45593195564973
W7CWL2_9LIST	71.08092190762393
E6MK08_9FIRM	70.11918640771921
T0UPW4_9STRE	58.16749108729376
C2KY78_9FIRM	52.408935392973504
A0A2K3ZEA6_9STAP	47.22914798835786
A0A0C1LZG5_9LACO	43.3767507096021
H1D479_9FUSO	41.05060999335509
E7NSW3_TREPH	40.74472749489669
C2KY80_9FIRM	39.85387196432176
W7B6K5_9LIST	39.356547323513816
F9N3Y2_9FIRM	38.85387196432176
H1D477_9FUSO	37.69897000433602
C2KY79_9FIRM	34.67778070526608
S0SBT3_9ENTE	34.67778070526608
A0A2U1BB41_9FIRM	33.31875876262441
W7CJX3_BROTH	28.537602002101043
A0A2U1BAQ7_9FIRM	27.585026652029182
A0A1G9C575_9BACI	27.397940008672037
A0A1G9C575_9BACI	27.397940008672037
A0A0R1KBP1_9LACO	24.537602002101043
A0A2T4U5U2_9BACI	24.2839966563652
A0A2T4U5U2_9BACI	24.2839966563652
J9E534_9BACL	23.886056647693163
J9E534_9BACL	23.886056647693163
J9E534_9BACL	23.886056647693163
A0A2N2ABP5_9FIRM	23.337242168318426
