Target Name	E-value
U2VD49_9ACTN	1000000.0
E1QW44_OLSUV	1000000.0
R6I3U9_9ACTN	1000000.0
F2NB82_CORGP	1000000.0
R7D1C6_9ACTN	1000000.0
F7UWL3_EEGSY	1000000.0
A0A2K2U9X6_9ACTN	1000000.0
A0A1Y4G2J4_9ACTN	1000000.0
R5FLM1_9ACTN	1000000.0
A0A133YY65_9ACTN	309.22914798835785
U2U1P0_9ACTN	299.35654732351384
R7I2K1_9CLOT	203.85387196432177
A0A0R2HM97_9FIRM	186.06550154875643
A0A1I0EHL5_9FIRM	182.17392519729918
A0A1P8Q111_9LACO	180.4202164033832
A0A0H4LAX2_9LACO	178.4814860601221
D6GRK4_FILAD	174.58502665202917
R7N9S8_9FIRM	173.22914798835785
R7GMQ9_9FIRM	171.06550154875643
R5YGP2_9FIRM	169.60205999132796
A0A0R2HIR8_9LACT	167.92081875395237
A0A139NKI7_9STRE	167.568636235841
H3NFH0_9LACT	167.3187587626244
A0A1Q8RF43_9STRE	167.08092190762392
CAS9_STRMU	166.46852108295775
A0A1I6SZS7_9BACI	166.23657200643706
R5MT23_9MOLU	165.79588001734407
G2KVM6_LACSM	165.568636235841
A0A0R1S2S1_9LACO	165.29242982390207
J9W3C2_LACBU	164.95860731484177
R6ET93_9FIRM	164.6575773191778
R5SXF4_9CLOT	164.6197887582884
R5SXF4_9CLOT	164.6197887582884
F9HIG7_9STRE	164.2839966563652
A0A261F7M3_9BIFI	164.0
A0A0J5P9G6_9LACT	163.58502665202917
A0A0R1W1T1_9LACO	163.3767507096021
W3Y2C1_9FIRM	161.76955107862173
E0NJ84_9FIRM	161.15490195998575
G5JVJ9_9STRE	160.95860731484177
Q8E042_STRA5	160.82390874094432
A0A0R1MNC7_9LACO	160.60205999132796
W9EE99_9LACO	160.52287874528034
A0A1L8SVK0_9ENTE	160.52287874528034
A0A0R1TV35_9LACO	160.07572071393813
A0A1G9IV55_9CLOT	159.76955107862173
A0A1G5VTW4_9FIRM	159.72124639904717
A0A0R2I8Q5_9LACO	159.52287874528034
E6LI02_9ENTE	159.4814860601221
R9MHT9_9FIRM	159.4436974992327
Q1WVK1_LACS1	159.14266750356873
V5XLV7_ENTMU	158.88605664769315
R6U7U5_9CLOT	158.69897000433602
R6U7U5_9CLOT	158.69897000433602
C2D302_LACBR	158.39794000867204
R7KBA0_9CLOT	158.25963731050575
J0DFD8_9BIFI	157.88605664769315
A0A1Q8EAV4_9STRE	157.85387196432177
A0A0R2HZC9_9LACO	157.76955107862173
A0A1I1T9Q3_9LACO	157.58502665202917
A0A0R2JSC5_9LACO	157.39794000867204
R5J5B2_9FIRM	157.16115090926274
B5CL59_9FIRM	157.02227639471116
B5CL59_9FIRM	157.02227639471116
D4J3S7_9FIRM	156.76955107862173
M4YX12_STREQ	156.60205999132796
A0A095XEU7_9FIRM	156.08618614761627
A0A1R4JY54_9SPHI	156.0
W1U735_9FIRM	155.7447274948967
A0A172Q7S3_9STRE	155.6777807052661
A0A0R1WWN2_9LACO	155.5528419686578
A0A095ZV18_9FIRM	155.4814860601221
A0A1Q2D5C5_9ENTE	155.1079053973095
A0A0R2DGS6_9LACO	155.09691001300806
A0A017H668_9FUSO	154.92081875395237
A0A062XBE5_9LACO	154.88605664769315
A0A0P6SHS4_9STRE	154.53760200210104
R6ZAM8_9CLOT	154.52287874528034
A0A0E4H4H8_9STRE	154.431798275933
G5KAN2_9STRE	154.16115090926274
R5RU71_9CLOT	154.09151498112135
X0QNI0_9LACO	154.08092190762392
A0A242K0X1_9ENTE	153.7447274948967
A0A1J0A4R8_9ENTE	153.60205999132796
A0A0R1S4R8_9LACO	153.431798275933
E7MR72_9FIRM	153.39794000867204
E7MR72_9FIRM	153.39794000867204
A0A0R2DR00_9LACO	153.2518119729938
A0A2A4DVN9_ENTHR	152.95860731484177
A0A0R2FVI8_9LACT	152.6777807052661
A0A0B4S2L0_9FIRM	152.6197887582884
A0A0B4S2L0_9FIRM	152.6197887582884
A0A1Q6TH32_9FIRM	152.3279021420643
A0A0D0YUU5_9LACO	151.95860731484177
I6T669_ENTHA	151.88605664769315
A0A1X6WKP1_9ENTE	151.82390874094432
R6P3Z6_9FIRM	151.72124639904717
R5Z6B4_9FIRM	151.3665315444204
A0A143X9R5_9ACTN	151.3565473235138
I7L6U4_9LACO	151.3565473235138
R9LW52_9FIRM	151.3187587626244
A0A1M4Z2G1_9FIRM	151.18045606445813
A0A0R1RRH5_9LACO	150.85387196432177
A0A1Y4MYU4_9FIRM	150.2757241303992
R3WHR8_9ENTE	149.6197887582884
Q7P7J1_FUSNV	149.58502665202917
Q73QW6_TREDE	149.53760200210104
Q73QW6_TREDE	149.53760200210104
A0A0R2KGU9_9LACO	149.18708664335713
A0A0R2DLB6_9LACO	149.13667713987954
R5N3I1_9FIRM	149.13076828026902
V4Q7N5_STRIN	149.01322826573374
C5NZ04_9BACL	149.0
A0A1G8P2U6_9LACT	148.568636235841
E0NI75_PEDAC	148.4089353929735
A0A1L8WQK4_9ENTE	147.92081875395237
A0A0R2DIR3_9LACO	147.72124639904717
A0A2P8R3D8_9PROT	147.22184874961636
A0A179EQS1_ENTTH	147.16115090926274
A0A1G6A5G6_9STRE	147.15490195998575
C2CKI6_9FIRM	147.09691001300806
A0A1E8GQ60_9LACT	146.69897000433602
U2SSY7_9FUSO	146.6575773191778
A0A1H6QJL3_9FIRM	146.58502665202917
A0A1H6QJL3_9FIRM	146.58502665202917
A0A133ZK65_9FIRM	146.53760200210104
A0A1I1AMI4_9FIRM	146.50863830616572
A0A1I1AMI4_9FIRM	146.50863830616572
A0A1H2SUB6_9FIRM	146.2757241303992
H3NQF8_9FIRM	146.25963731050575
A0A1I1D643_9FIRM	146.16749108729377
A0A1I1D643_9FIRM	146.16749108729377
F9MP31_9FIRM	146.0705810742857
A0A0D4CLL6_LACMC	145.92081875395237
A0A2S2JKP0_9LACO	145.82390874094432
A0A2S2JKP0_9LACO	145.82390874094432
A0A1L8RHH1_9ENTE	145.6575773191778
R6QHH1_9FIRM	145.53760200210104
R6QHH1_9FIRM	145.53760200210104
A0A0R1RFJ4_9LACO	145.2839966563652
A0A1E5KUU0_9ENTE	144.82390874094432
A0A1E5KUU0_9ENTE	144.82390874094432
A0A0R1K630_9LACO	143.95860731484177
A0A089Y508_9LACO	143.6575773191778
D7N6R3_9FIRM	143.4436974992327
R5BQB0_9FIRM	143.4202164033832
R5GJ26_9FIRM	143.3767507096021
A0A133YSB7_9FIRM	142.46852108295775
B0RZQ7_FINM2	142.3187587626244
A0A128ECZ8_9PROT	142.2839966563652
A0A1H3WUW7_9FIRM	141.06048074738138
G9WGU4_9LACT	141.02227639471116
A0A0R1RHH9_9LACO	140.95860731484177
A0A1Y4MDC8_9FIRM	140.88605664769315
A0A1Y4MDC8_9FIRM	140.88605664769315
J9YH95_LEUGJ	137.04575749056067
A0A081BKX9_9LACO	136.82390874094432
A0A1Y4M0G0_9FIRM	136.45593195564973
A0A1Y4M0G0_9FIRM	136.45593195564973
A0A1Y3X8W7_9FIRM	135.58502665202917
A0A0R2JE56_9LACT	135.2839966563652
J4KB57_9FIRM	134.3565473235138
J4KB57_9FIRM	134.3565473235138
A0A0R2AFH9_9LACO	132.22184874961636
S1NSG8_9ENTE	132.14266750356873
A0A2K9P034_9FIRM	131.92081875395237
A0A2K9P034_9FIRM	131.92081875395237
A0A0R2N0I6_9LACO	131.4814860601221
A0A0R1KBL5_9LACO	128.6197887582884
G4Q6A5_ACIIR	128.3565473235138
G4Q6A5_ACIIR	128.3565473235138
W7CGS6_BROTH	128.2839966563652
A0A1T4LEJ3_9ENTE	128.22184874961636
A0A1T4LEJ3_9ENTE	128.22184874961636
A0A1T4LEJ3_9ENTE	128.22184874961636
A0A1H3WQM5_9FIRM	127.7447274948967
A0A1H3WQM5_9FIRM	127.7447274948967
A0A261F7P4_9BIFI	124.76955107862173
A0A261F7P4_9BIFI	124.76955107862173
A0A133YDF1_9FIRM	123.82390874094432
A0A239U749_9STAP	123.65757731917779
A0A2K3ZAQ9_9STAP	122.6197887582884
R5JYM0_9FIRM	119.50863830616572
R6XMN7_9FIRM	115.431798275933
R6XMN7_9FIRM	115.431798275933
S0RVL7_9ENTE	114.33724216831843
A0A0R1SG79_9LACO	113.22184874961636
W7CZE5_9LIST	111.52287874528034
A0A0F4LLE0_9LACO	111.25963731050575
F9N3Y3_9FIRM	109.39794000867204
R5R3T7_9FIRM	109.05060999335508
R5ZG15_9CLOT	107.46852108295775
R5ZG15_9CLOT	107.46852108295775
R7FJU9_9CLOT	106.21467016498923
R7FJU9_9CLOT	106.21467016498923
R5V4T4_9FIRM	106.20760831050174
A0A0C1M7A0_9LACO	96.79588001734407
A0A062XN29_LEUPS	95.72124639904717
E7NSW4_TREPH	76.33724216831843
E6MK08_9FIRM	74.17392519729917
W7CWL2_9LIST	73.85387196432177
T0UXW1_9STRE	73.60205999132796
E6MK09_9FIRM	73.3767507096021
A0A0R1U8F5_9LACO	71.52287874528034
T0UPW4_9STRE	55.920818753952375
C2KY78_9FIRM	55.63827216398241
A0A2K3ZEA6_9STAP	52.795880017344075
A0A0C1LZG5_9LACO	52.795880017344075
H1D477_9FUSO	47.795880017344075
E7NSW3_TREPH	43.50863830616573
E7NSW3_TREPH	43.50863830616573
F9N3Y2_9FIRM	41.408935392973504
W7B6K5_9LIST	40.6575773191778
H1D479_9FUSO	40.38721614328026
C2KY80_9FIRM	38.88605664769317
W7CJX3_BROTH	31.744727494896694
S0SBT3_9ENTE	31.468521082957746
C2KY79_9FIRM	31.397940008672037
F2B8K0_9NEIS	28.455931955649724
F2B8K0_9NEIS	28.455931955649724
F2B8K0_9NEIS	28.455931955649724
A0A1G9C575_9BACI	27.920818753952375
A0A1G9C575_9BACI	27.920818753952375
S0J9K5_9FIRM	26.366531544420415
S0J9K5_9FIRM	26.366531544420415
A0A2U1BAQ7_9FIRM	26.30102999566398
A0A2U1BB41_9FIRM	26.18045606445813
V9H606_9NEIS	25.744727494896694
V9H606_9NEIS	25.744727494896694
A0A1U7ED34_9LACT	25.657577319177793
A0A1U7ED34_9LACT	25.657577319177793
A0A1U7ED34_9LACT	25.657577319177793
A0A2U1JYI5_9BACI	25.24412514432751
A0A2U1JYI5_9BACI	25.24412514432751
A0A2U1JYI5_9BACI	25.24412514432751
A0A2U0SK41_9PAST	24.67778070526608
A0A2U0SK41_9PAST	24.67778070526608
J4KDT3_9PAST	24.619788758288394
J4KDT3_9PAST	24.619788758288394
A0A1G4WF58_9FIRM	24.366531544420415
