Target Name	E-value
R6I3U9_9ACTN	1000000.0
F2NB82_CORGP	1000000.0
U2VD49_9ACTN	1000000.0
E1QW44_OLSUV	1000000.0
R7D1C6_9ACTN	1000000.0
F7UWL3_EEGSY	1000000.0
R5FLM1_9ACTN	1000000.0
A0A2K2U9X6_9ACTN	1000000.0
A0A1Y4G2J4_9ACTN	1000000.0
A0A133YY65_9ACTN	1000000.0
U2U1P0_9ACTN	307.9586073148418
R7I2K1_9CLOT	212.88605664769315
A0A1I0EHL5_9FIRM	192.69897000433602
A0A0R2HM97_9FIRM	189.58502665202917
R7GMQ9_9FIRM	189.3665315444204
A0A1P8Q111_9LACO	185.2441251443275
R6ET93_9FIRM	182.6382721639824
D6GRK4_FILAD	181.85387196432177
A0A0H4LAX2_9LACO	181.2518119729938
B5CL59_9FIRM	177.3187587626244
B5CL59_9FIRM	177.3187587626244
D4J3S7_9FIRM	176.6382721639824
R7N9S8_9FIRM	172.7447274948967
A0A1G5VTW4_9FIRM	170.88605664769315
J9W3C2_LACBU	168.95860731484177
A0A1I6SZS7_9BACI	167.5528419686578
H3NFH0_9LACT	167.38721614328026
R5SXF4_9CLOT	167.18708664335713
R9MHT9_9FIRM	167.08092190762392
W3Y2C1_9FIRM	167.06550154875643
A0A139NKI7_9STRE	166.5528419686578
A0A0R1WWN2_9LACO	166.431798275933
R6ZAM8_9CLOT	166.01772876696043
G5JVJ9_9STRE	165.76955107862173
A0A0R2HIR8_9LACT	165.33724216831843
A0A0R2HZC9_9LACO	165.20760831050174
A0A1L8SVK0_9ENTE	165.0506099933551
A0A0R1S4R8_9LACO	165.04575749056067
A0A0R1W1T1_9LACO	164.6575773191778
R5J5B2_9FIRM	164.431798275933
Q73QW6_TREDE	164.18708664335713
Q73QW6_TREDE	164.18708664335713
R6P3Z6_9FIRM	164.15490195998575
F9HIG7_9STRE	164.09151498112135
A0A1R4JY54_9SPHI	163.30102999566398
A0A0B4S2L0_9FIRM	163.2757241303992
A0A0J5P9G6_9LACT	163.00436480540245
A0A0J5P9G6_9LACT	163.00436480540245
A0A1Q8RF43_9STRE	162.4089353929735
A0A1I1T9Q3_9LACO	162.0
R5YGP2_9FIRM	161.0705810742857
W1U735_9FIRM	160.92081875395237
A0A095ZV18_9FIRM	160.69897000433602
E0NJ84_9FIRM	160.34678748622466
R5RU71_9CLOT	159.88605664769315
A0A0E4H4H8_9STRE	159.82390874094432
Q8E042_STRA5	159.79588001734407
A0A0R1S2S1_9LACO	159.76955107862173
A0A172Q7S3_9STRE	159.431798275933
A0A1Q2D5C5_9ENTE	159.13667713987954
V5XLV7_ENTMU	158.85387196432177
A0A1Q8EAV4_9STRE	158.79588001734407
A0A1Y4MYU4_9FIRM	158.76955107862173
J0DFD8_9BIFI	158.72124639904717
A0A0R2DLB6_9LACO	158.50863830616572
A0A0R1RRH5_9LACO	158.4436974992327
E0NI75_PEDAC	158.3767507096021
CAS9_STRMU	158.26760624017703
G2KVM6_LACSM	158.26760624017703
I7L6U4_9LACO	158.20065945054642
A0A1X6WKP1_9ENTE	157.95860731484177
W9EE99_9LACO	157.95860731484177
A0A1J0A4R8_9ENTE	157.88605664769315
A0A017H668_9FUSO	157.3279021420643
A0A1G6A5G6_9STRE	156.15490195998575
A0A095XEU7_9FIRM	156.1249387366083
G5KAN2_9STRE	155.92081875395237
A0A0P6SHS4_9STRE	155.69897000433602
M4YX12_STREQ	155.69897000433602
X0QNI0_9LACO	155.58502665202917
A0A1Q6TH32_9FIRM	155.29242982390207
A0A1Q6TH32_9FIRM	155.29242982390207
A0A242K0X1_9ENTE	155.16749108729377
A0A0R2DGS6_9LACO	155.13667713987954
A0A0R2DGS6_9LACO	155.13667713987954
R7KBA0_9CLOT	155.05551732784983
R3WHR8_9ENTE	155.0409586076789
A0A0R1MNC7_9LACO	154.568636235841
C5NZ04_9BACL	154.5528419686578
C2D302_LACBR	154.53760200210104
E6LI02_9ENTE	154.53760200210104
A0A0R1RFJ4_9LACO	154.4948500216801
A0A0R2I8Q5_9LACO	154.4814860601221
R5MT23_9MOLU	154.25963731050575
A0A2A4DVN9_ENTHR	154.1191864077192
A0A1G9IV55_9CLOT	154.0
A0A0D0YUU5_9LACO	153.88605664769315
R6U7U5_9CLOT	153.2518119729938
R6U7U5_9CLOT	153.2518119729938
A0A0R2JSC5_9LACO	153.16115090926274
I6T669_ENTHA	153.02227639471116
A0A2P8R3D8_9PROT	152.85387196432177
A0A1H2SUB6_9FIRM	152.85387196432177
A0A261F7M3_9BIFI	152.3767507096021
A0A261F7M3_9BIFI	152.3767507096021
B0RZQ7_FINM2	152.0
A0A0R2FVI8_9LACT	151.60205999132796
A0A1M4Z2G1_9FIRM	151.53760200210104
A0A0R1TV35_9LACO	151.39794000867204
A0A133YSB7_9FIRM	150.85387196432177
A0A1E5KUU0_9ENTE	150.431798275933
A0A1E5KUU0_9ENTE	150.431798275933
A0A1L8RHH1_9ENTE	150.18708664335713
A0A179EQS1_ENTTH	150.01772876696043
A0A1L8WQK4_9ENTE	149.92081875395237
R5BQB0_9FIRM	149.88605664769315
Q7P7J1_FUSNV	149.4089353929735
A0A062XBE5_9LACO	149.22914798835785
D7N6R3_9FIRM	148.79588001734407
R5GJ26_9FIRM	148.22914798835785
H3NQF8_9FIRM	148.20760831050174
A0A0R2KGU9_9LACO	148.09151498112135
A0A0R2DIR3_9LACO	148.07572071393813
V4Q7N5_STRIN	148.0506099933551
R5N3I1_9FIRM	147.82390874094432
A0A1E8GQ60_9LACT	147.7447274948967
R5Z6B4_9FIRM	147.4814860601221
F9MP31_9FIRM	147.4202164033832
A0A0R2DR00_9LACO	147.2518119729938
A0A0R1RHH9_9LACO	147.14874165128091
A0A133ZK65_9FIRM	147.02227639471116
A0A2S2JKP0_9LACO	146.52287874528034
A0A2S2JKP0_9LACO	146.52287874528034
R9LW52_9FIRM	146.52287874528034
A0A089Y508_9LACO	146.0
C2CKI6_9FIRM	145.7447274948967
C2CKI6_9FIRM	145.7447274948967
R6QHH1_9FIRM	145.34678748622466
Q1WVK1_LACS1	144.76955107862173
A0A128ECZ8_9PROT	143.79588001734407
A0A0R2AFH9_9LACO	143.6777807052661
A0A0R1K630_9LACO	143.6382721639824
A0A1I1D643_9FIRM	143.568636235841
U2SSY7_9FUSO	143.17392519729918
A0A1G8P2U6_9LACT	142.72124639904717
A0A081BKX9_9LACO	142.4814860601221
A0A2K9P034_9FIRM	141.76955107862173
A0A2K9P034_9FIRM	141.76955107862173
G4Q6A5_ACIIR	140.4814860601221
G4Q6A5_ACIIR	140.4814860601221
A0A0D4CLL6_LACMC	139.95860731484177
J9YH95_LEUGJ	139.88605664769315
E7MR72_9FIRM	138.79588001734407
E7MR72_9FIRM	138.79588001734407
S1NSG8_9ENTE	137.95860731484177
A0A1Y3X8W7_9FIRM	137.58502665202917
G9WGU4_9LACT	136.88605664769315
J4KB57_9FIRM	136.6382721639824
A0A1T4LEJ3_9ENTE	135.76955107862173
A0A1T4LEJ3_9ENTE	135.76955107862173
A0A1T4LEJ3_9ENTE	135.76955107862173
A0A1H3WQM5_9FIRM	135.6575773191778
A0A1Y4MDC8_9FIRM	135.5528419686578
A0A1Y4MDC8_9FIRM	135.5528419686578
A0A1H3WUW7_9FIRM	135.38721614328026
A0A239U749_9STAP	134.95860731484177
A0A0R1KBL5_9LACO	134.82390874094432
A0A143X9R5_9ACTN	134.3098039199715
A0A0R2JE56_9LACT	134.0705810742857
A0A133YDF1_9FIRM	133.4948500216801
A0A1I1AMI4_9FIRM	132.92081875395237
A0A1I1AMI4_9FIRM	132.92081875395237
A0A0R2N0I6_9LACO	130.0409586076789
R6XMN7_9FIRM	128.88605664769315
R6XMN7_9FIRM	128.88605664769315
A0A1Y4M0G0_9FIRM	127.79588001734407
A0A1Y4M0G0_9FIRM	127.79588001734407
A0A1H6QJL3_9FIRM	127.26760624017703
A0A1H6QJL3_9FIRM	127.26760624017703
A0A2K3ZAQ9_9STAP	125.88605664769317
A0A261F7P4_9BIFI	125.85387196432177
W7CGS6_BROTH	124.88605664769317
W7CZE5_9LIST	115.44369749923271
S0RVL7_9ENTE	115.0
A0A0F4LLE0_9LACO	114.48148606012211
A0A0R1SG79_9LACO	114.25963731050575
R5ZG15_9CLOT	111.82390874094432
R5ZG15_9CLOT	111.82390874094432
R5JYM0_9FIRM	110.85387196432177
R5R3T7_9FIRM	110.76955107862173
R5V4T4_9FIRM	109.27572413039921
F9N3Y3_9FIRM	106.07058107428571
R7FJU9_9CLOT	104.82390874094432
A0A062XN29_LEUPS	103.38721614328027
A0A0C1M7A0_9LACO	93.95860731484177
E7NSW4_TREPH	82.36653154442041
E6MK08_9FIRM	79.06550154875643
T0UXW1_9STRE	78.53760200210104
W7CWL2_9LIST	78.02227639471116
A0A0R1U8F5_9LACO	76.52287874528034
E6MK09_9FIRM	72.36653154442041
T0UPW4_9STRE	57.920818753952375
C2KY78_9FIRM	55.67778070526608
A0A0C1LZG5_9LACO	49.67778070526608
A0A2K3ZEA6_9STAP	48.95860731484178
E7NSW3_TREPH	47.408935392973504
E7NSW3_TREPH	47.408935392973504
H1D477_9FUSO	41.95860731484178
F9N3Y2_9FIRM	41.769551078621724
H1D479_9FUSO	41.537602002101046
C2KY80_9FIRM	40.619788758288394
W7B6K5_9LIST	39.795880017344075
C2KY79_9FIRM	36.88605664769317
S0SBT3_9ENTE	31.853871964321762
A0A0R1KBP1_9LACO	28.23657200643706
W7CJX3_BROTH	27.920818753952375
A0A2U1BAQ7_9FIRM	27.30102999566398
A0A1G9C575_9BACI	26.958607314841775
A0A1G9C575_9BACI	26.958607314841775
A0A2N2ABP5_9FIRM	26.130768280269024
A0A2N2ABP5_9FIRM	26.130768280269024
A0A2N2ABP5_9FIRM	26.130768280269024
H1D478_9FUSO	26.008773924307505
A0A2U1JYI5_9BACI	25.920818753952375
A0A2U1JYI5_9BACI	25.920818753952375
A0A2U1JYI5_9BACI	25.920818753952375
J9E534_9BACL	25.136677139879545
J9E534_9BACL	25.136677139879545
A0A1U7ED34_9LACT	25.0
A0A1U7ED34_9LACT	25.0
A0A1U7ED34_9LACT	25.0
A0A2U1BB41_9FIRM	24.769551078621728
A0A143X3E0_9FIRM	24.173925197299173
A0A143X3E0_9FIRM	24.173925197299173
F2B8K0_9NEIS	24.148741651280925
F2B8K0_9NEIS	24.148741651280925
A0A0F7K1T5_9GAMM	24.09151498112135
A0A0F7K1T5_9GAMM	24.09151498112135
A0A290UTX1_9STAP	23.769551078621728
A0A290UTX1_9STAP	23.769551078621728
A0A150MM34_9BACI	23.55284196865778
A0A150MM34_9BACI	23.55284196865778
N9W911_9CLOT	22.853871964321762
N9W911_9CLOT	22.853871964321762
N9W911_9CLOT	22.853871964321762
C5S1N0_9PAST	22.795880017344075
C5S1N0_9PAST	22.795880017344075
C5S1N0_9PAST	22.795880017344075
A0A2S1AAM2_9BACI	22.638272163982407
A0A2S1AAM2_9BACI	22.638272163982407
A0A2S1AAM2_9BACI	22.638272163982407
R6DVD3_9CLOT	22.356547323513812
R6DVD3_9CLOT	22.356547323513812
A0A1T0B6J6_9PAST	22.200659450546418
A0A1T0B6J6_9PAST	22.200659450546418
A0A1I3ATB5_9LACT	22.045757490560675
A0A1I3ATB5_9LACT	22.045757490560675
A0A1I3ATB5_9LACT	22.045757490560675
A0A2U0SK41_9PAST	22.0
A0A2U0SK41_9PAST	22.0
V9H606_9NEIS	21.958607314841775
V9H606_9NEIS	21.958607314841775
A0A1I2QS29_9BACL	21.69897000433602
A0A1I2QS29_9BACL	21.69897000433602
A0A2G6C3Z5_9BACT	21.431798275933005
A0A2G6C3Z5_9BACT	21.431798275933005
N9WET2_9CLOT	21.200659450546418
N9WET2_9CLOT	21.200659450546418
N9WET2_9CLOT	21.200659450546418
S0J9K5_9FIRM	21.187086643357144
S0J9K5_9FIRM	21.187086643357144
A0A142LIG4_9PROT	21.0
A0A142LIG4_9PROT	21.0
A0A1W6BMI2_9STAP	20.958607314841775
A0A1W6BMI2_9STAP	20.958607314841775
K1LQN8_9LACT	20.55284196865778
K1LQN8_9LACT	20.55284196865778
A0A1G4WF58_9FIRM	20.431798275933005
A0A1G4WF58_9FIRM	20.431798275933005
A0A263HCH5_9PAST	20.24412514432751
A0A263HCH5_9PAST	20.24412514432751
A0A263HCH5_9PAST	20.24412514432751
J4KDT3_9PAST	20.214670164989233
J4KDT3_9PAST	20.214670164989233
E1W6G3_HAEP3	19.958607314841775
E1W6G3_HAEP3	19.958607314841775
T0TDV9_9STRE	19.853871964321762
T0TDV9_9STRE	19.853871964321762
A0A1X7NTE6_9LACT	19.72124639904717
A0A1X7NTE6_9LACT	19.72124639904717
A0A1X7NTE6_9LACT	19.72124639904717
A0A1R1I348_9RHOO	19.619788758288394
A0A1R1I348_9RHOO	19.619788758288394
A0A0D6XNZ8_9STAP	19.468521082957746
A0A0D6XNZ8_9STAP	19.468521082957746
A0A0D6XNZ8_9STAP	19.468521082957746
A0A1B3SLT6_9MOLU	19.193820026016112
A0A1B3SLT6_9MOLU	19.193820026016112
A0A1V1REE0_9ACTN	19.0
A0A1V1REE0_9ACTN	19.0
A0A0X1TKX4_9FIRM	18.920818753952375
A0A0X1TKX4_9FIRM	18.920818753952375
A0A1H6S486_9LACT	18.795880017344075
A0A1H6S486_9LACT	18.795880017344075
A0A1H6S486_9LACT	18.795880017344075
A0A1J4YC75_9PROT	18.72124639904717
A0A1J4YC75_9PROT	18.72124639904717
A0A2M8S290_9PAST	18.619788758288394
A0A2M8S290_9PAST	18.619788758288394
A0A133XDM2_9RHOO	18.602059991327963
A0A133XDM2_9RHOO	18.602059991327963
G9RUL1_9FIRM	18.537602002101043
G9RUL1_9FIRM	18.537602002101043
M4R7E0_BIBTR	18.468521082957746
M4R7E0_BIBTR	18.468521082957746
A6VLA7_ACTSZ	18.4089353929735
A6VLA7_ACTSZ	18.4089353929735
A0A176I8B4_9GAMM	18.397940008672037
A0A176I8B4_9GAMM	18.397940008672037
B8I085_CLOCE	18.356547323513812
B8I085_CLOCE	18.356547323513812
A0A1H9RN44_9LACT	18.080921907623924
A0A1H9RN44_9LACT	18.080921907623924
A0A2N2V6F3_9PROT	18.06048074738138
A0A2N2V6F3_9PROT	18.06048074738138
A0A2N2V6F3_9PROT	18.06048074738138
A0A0J0YQ19_9NEIS	18.0
A0A0J0YQ19_9NEIS	18.0
A0A1Q9J389_9FIRM	17.920818753952375
A0A1Q9J389_9FIRM	17.920818753952375
A0A0K1W1S6_9MOLU	17.82390874094432
A0A0K1W1S6_9MOLU	17.82390874094432
A0A1L8PC30_9LACT	17.72124639904717
A0A1L8PC30_9LACT	17.72124639904717
A0A1L8PC30_9LACT	17.72124639904717
A0A2H0M4V6_9BACT	17.72124639904717
A0A2H0M4V6_9BACT	17.72124639904717
R5Y7W7_9FIRM	17.619788758288394
R5Y7W7_9FIRM	17.619788758288394
A0A2E1ELS2_9RHIZ	17.42021640338319
A0A2E1ELS2_9RHIZ	17.42021640338319
A0A0R2AL66_9LACO	17.346787486224656
D7N2B0_9NEIS	17.173925197299173
D7N2B0_9NEIS	17.173925197299173
D7N2B0_9NEIS	17.173925197299173
A0A062XPB2_LEUPS	17.11918640771921
R5KSL2_9FIRM	16.431798275933005
R5KSL2_9FIRM	16.431798275933005
F5S4M8_9NEIS	16.2839966563652
A0A1G3HQ03_9RHOO	16.259637310505756
A0A1G3HQ03_9RHOO	16.259637310505756
A0A1X6QP16_9MOLU	16.161150909262744
A0A1X6QP16_9MOLU	16.161150909262744
W0SDH6_9PROT	16.096910013008056
W0SDH6_9PROT	16.096910013008056
W0SDH6_9PROT	16.096910013008056
A0A1X3DFB7_9NEIS	15.958607314841775
H7F839_9LIST	15.769551078621726
H7F839_9LIST	15.769551078621726
B1BZW1_9FIRM	15.721246399047171
S1RM25_9ENTE	15.619788758288394
A0A0A1H768_9BURK	15.619788758288394
A0A0A1H768_9BURK	15.619788758288394
U4KK26_ACHPJ	15.585026652029182
U4KK26_ACHPJ	15.585026652029182
A0A0R2FKF9_9LACO	15.481486060122112
A0A0R2FKF9_9LACO	15.481486060122112
A0A1X7MXL1_9LACT	15.229147988357855
A0A1X7MXL1_9LACT	15.229147988357855
A0A1I1J5W0_9LACT	15.142667503568731
A0A1I1J5W0_9LACT	15.142667503568731
