Target Name	E-value
A0A0R1WWN2_9LACO	1000000.0
A0A0R1RRH5_9LACO	1000000.0
A0A0R2DGS6_9LACO	1000000.0
A0A0R2I8Q5_9LACO	1000000.0
A0A0D0YUU5_9LACO	1000000.0
A0A0R1RFJ4_9LACO	1000000.0
A0A0R1S2S1_9LACO	1000000.0
A0A0R1W1T1_9LACO	1000000.0
A0A081BKX9_9LACO	1000000.0
J9W3C2_LACBU	1000000.0
C2D302_LACBR	1000000.0
A0A0R2HZC9_9LACO	1000000.0
E0NI75_PEDAC	1000000.0
W9EE99_9LACO	1000000.0
A0A0R2JSC5_9LACO	1000000.0
A0A0R1MNC7_9LACO	1000000.0
G2KVM6_LACSM	1000000.0
A0A0R2DR00_9LACO	1000000.0
A0A0D4CLL6_LACMC	1000000.0
A0A0D4CLL6_LACMC	1000000.0
A0A0R1K630_9LACO	1000000.0
A0A0R1RHH9_9LACO	1000000.0
I7L6U4_9LACO	1000000.0
A0A0R1SG79_9LACO	1000000.0
A0A0R2AFH9_9LACO	1000000.0
A0A2S2JKP0_9LACO	1000000.0
A0A2S2JKP0_9LACO	1000000.0
A0A0R1S4R8_9LACO	1000000.0
Q1WVK1_LACS1	312.28399665636437
A0A0R2N0I6_9LACO	310.39794000867204
A0A1I1T9Q3_9LACO	308.46852108295775
A0A089Y508_9LACO	295.3767507096021
A0A0R2DLB6_9LACO	289.0861861476163
A0A0R2DLB6_9LACO	289.0861861476163
A0A0R2DIR3_9LACO	287.8239087409443
A0A0C1M7A0_9LACO	257.4089353929735
A0A0F4LLE0_9LACO	250.4089353929735
A0A0R2HIR8_9LACT	215.17392519729918
A0A0J5P9G6_9LACT	212.3665315444204
X0QNI0_9LACO	207.08092190762392
A0A0R2FVI8_9LACT	203.33724216831843
G9WGU4_9LACT	198.6382721639824
A0A1P8Q111_9LACO	194.88605664769315
J9YH95_LEUGJ	191.25963731050575
A0A0H4LAX2_9LACO	184.46852108295775
A0A0R2JE56_9LACT	183.6575773191778
A0A261F7M3_9BIFI	182.18045606445813
J0DFD8_9BIFI	181.0
J0DFD8_9BIFI	181.0
V5XLV7_ENTMU	174.25963731050575
A0A1Q2D5C5_9ENTE	174.25963731050575
B5CL59_9FIRM	173.13667713987954
R5SXF4_9CLOT	172.00877392430752
R9MHT9_9FIRM	170.6197887582884
Q8E042_STRA5	170.0506099933551
D4J3S7_9FIRM	170.0409586076789
A0A1I6SZS7_9BACI	170.0
CAS9_STRMU	169.568636235841
G5JVJ9_9STRE	168.4436974992327
R6I3U9_9ACTN	167.431798275933
A0A1Q8RF43_9STRE	166.4436974992327
A0A179EQS1_ENTTH	166.33724216831843
H3NFH0_9LACT	165.2839966563652
A0A2A4DVN9_ENTHR	165.1938200260161
R7I2K1_9CLOT	164.79588001734407
I6T669_ENTHA	164.76955107862173
F9HIG7_9STRE	164.2839966563652
F9HIG7_9STRE	164.2839966563652
A0A139NKI7_9STRE	164.10237290870955
E6LI02_9ENTE	163.79588001734407
A0A0R1TV35_9LACO	163.5528419686578
A0A1Q8EAV4_9STRE	163.52287874528034
A0A1Q8EAV4_9STRE	163.52287874528034
R6ZAM8_9CLOT	163.2839966563652
R7D1C6_9ACTN	163.18708664335713
R5RU71_9CLOT	163.07572071393813
R5BQB0_9FIRM	162.88605664769315
A0A1G8P2U6_9LACT	162.6777807052661
R6ET93_9FIRM	162.50863830616572
A0A1R4JY54_9SPHI	162.39794000867204
A0A0P6SHS4_9STRE	161.2441251443275
A0A0P6SHS4_9STRE	161.2441251443275
U2SSY7_9FUSO	160.76955107862173
G5KAN2_9STRE	160.3565473235138
G5KAN2_9STRE	160.3565473235138
F2NB82_CORGP	160.0506099933551
M4YX12_STREQ	159.92081875395237
M4YX12_STREQ	159.92081875395237
A0A1X6WKP1_9ENTE	159.14266750356873
A0A0R2HM97_9FIRM	158.95860731484177
A0A062XBE5_9LACO	158.88605664769315
A0A133YY65_9ACTN	158.53760200210104
F7UWL3_EEGSY	158.04575749056067
W1U735_9FIRM	157.95860731484177
A0A1L8SVK0_9ENTE	157.92081875395237
A0A095ZV18_9FIRM	157.79588001734407
R3WHR8_9ENTE	157.79588001734407
A0A172Q7S3_9STRE	157.50863830616572
A0A1G6A5G6_9STRE	157.34678748622466
V4Q7N5_STRIN	157.20760831050174
R7N9S8_9FIRM	157.06550154875643
