Target Name	E-value
R9MHT9_9FIRM	1000000.0
D4J3S7_9FIRM	1000000.0
B5CL59_9FIRM	1000000.0
R6ZAM8_9CLOT	1000000.0
R5RU71_9CLOT	1000000.0
R5SXF4_9CLOT	1000000.0
S1NSG8_9ENTE	1000000.0
A0A1G9IV55_9CLOT	1000000.0
A0A1G5VTW4_9FIRM	1000000.0
R6U7U5_9CLOT	1000000.0
R6P3Z6_9FIRM	1000000.0
A0A1Y3X8W7_9FIRM	1000000.0
A0A1Y4MDC8_9FIRM	1000000.0
A0A1Y4MDC8_9FIRM	1000000.0
A0A1Q6TH32_9FIRM	1000000.0
A0A017H668_9FUSO	1000000.0
R6QHH1_9FIRM	1000000.0
A0A1Y4MYU4_9FIRM	1000000.0
R5N3I1_9FIRM	1000000.0
Q73QW6_TREDE	306.53760200210104
Q73QW6_TREDE	306.53760200210104
R6ET93_9FIRM	300.7447274948967
R5Z6B4_9FIRM	299.9208187539524
A0A1M4Z2G1_9FIRM	299.60205999132796
E0NJ84_9FIRM	298.22184874961636
D6GRK4_FILAD	296.1023729087096
U2SSY7_9FUSO	294.39794000867204
R5YGP2_9FIRM	293.2518119729938
E7MR72_9FIRM	292.39794000867204
A0A2P8R3D8_9PROT	288.26760624017703
A0A2K9P034_9FIRM	286.7958800173441
R5GJ26_9FIRM	285.7695510786217
C2CKI6_9FIRM	284.3872161432803
A0A1H3WUW7_9FIRM	280.2518119729938
A0A128ECZ8_9PROT	280.0268721464003
A0A128ECZ8_9PROT	280.0268721464003
A0A1H2SUB6_9FIRM	271.58502665202917
W1U735_9FIRM	268.69897000433605
A0A095ZV18_9FIRM	268.56863623584104
R5J5B2_9FIRM	267.18045606445816
R9LW52_9FIRM	266.69897000433605
C5NZ04_9BACL	266.15490195998575
W3Y2C1_9FIRM	265.7695510786217
R5BQB0_9FIRM	264.3767507096021
A0A133ZK65_9FIRM	263.85387196432174
F9MP31_9FIRM	263.0
J4KB57_9FIRM	261.1938200260161
A0A1H3WQM5_9FIRM	259.85387196432174
A0A1Y4M0G0_9FIRM	258.01322826573374
A0A1G8P2U6_9LACT	257.8239087409443
R5JYM0_9FIRM	253.79588001734407
A0A1H6QJL3_9FIRM	253.7447274948967
Q7P7J1_FUSNV	252.69897000433602
H3NQF8_9FIRM	252.6777807052661
A0A1I1AMI4_9FIRM	252.2441251443275
A0A1I1D643_9FIRM	250.88605664769315
B0RZQ7_FINM2	247.6777807052661
G4Q6A5_ACIIR	240.95860731484177
R5R3T7_9FIRM	235.45593195564973
A0A0B4S2L0_9FIRM	231.45593195564973
A0A133YSB7_9FIRM	227.08092190762392
D7N6R3_9FIRM	224.4436974992327
A0A0R2KGU9_9LACO	216.76955107862173
F9N3Y3_9FIRM	200.69897000433602
R7GMQ9_9FIRM	194.3098039199715
A0A1I0EHL5_9FIRM	190.3565473235138
A0A0R2HM97_9FIRM	187.45593195564973
R7KBA0_9CLOT	183.46852108295775
R7KBA0_9CLOT	183.46852108295775
E0NI75_PEDAC	182.10237290870955
A0A0R2HZC9_9LACO	178.25963731050575
A0A0R1RRH5_9LACO	176.01772876696043
A0A0R1S4R8_9LACO	175.16115090926274
A0A0R1S4R8_9LACO	175.16115090926274
CAS9_STRMU	174.95860731484177
G9WGU4_9LACT	173.22184874961636
